z,theta_v,Ep_obs,Fp,T90
1.305224162325592,3.9238944607010637,308.3123429435831,1.7085043682520853,1.1555416277250816
2.3477397432870877,2.0332249025584743,548.9271559450996,0.6802147491988403,1.9670352280160135
1.1711871481737024,2.524299280007977,832.2097322008044,31.200003567059408,0.12852195030823815
1.8885073818170404,4.302820527684668,459.46750346030694,2.527411333930997,0.14039764655301162
1.8629741249387681,5.425004681190443,61.01199710587983,1.4593075320415554,1.4874879645074772
1.6859871102467774,3.6456222593587433,418.23786868635915,2.1792948597711246,1.0918089040112298
2.101245306976326,3.209513095623602,234.27303505006964,2.4510991302916683,0.6306982196846885
1.2675602392269663,3.9199726787714946,1016.0356677370229,2.7931974240515576,1.1998794750014077
1.1280568398984192,1.1548937841047735,299.41582090945474,5.134202206952742,1.2664427256084547
1.9772959079145664,2.740833956853282,1780.1970285345221,4.693271705790683,0.41029754258588974
0.33522248146774514,3.0640092976143647,8111.871615962163,87.56801779036583,0.464050273228818
2.3522451177645807,3.226886731131402,198.20802671959544,1.0567838187764795,1.8538213592734571
2.586331107738146,3.950825329360683,231.22562213507098,0.5846002731608057,1.8528750411253856
1.0629092710616326,2.9435534929906533,1089.0875925435957,6.483998605213603,0.408588852200174
0.5378033965570697,3.111086864438166,889.572356502949,85.03831244011504,0.136509792641841
0.44783713771402933,3.9226533308872362,764.2236393440799,7.581783741484795,0.796164110104031
3.115262685211828,2.7914126237844115,412.6912559580325,3.204687384849095,0.2666857873397947
1.6550874870262007,1.5505742644655962,1810.839265067253,4.117894256606748,0.27467140304357607
2.3867475451753024,2.6506795130703704,304.2398530287226,7.679424013115951,0.10205703714264273
0.26664380710890123,3.72795857610792,759.3975306742988,9.25560512700951,1.879196771507029
0.4843084567716156,3.2442119291785785,1708.6281409719836,563.0583591326675,0.03268641731085329
1.3330957886180994,2.0253332942080906,1779.6924566910438,1.2736329783717697,1.6656284790587994
2.755596174819923,2.955478788416712,237.78640734245235,2.203553789982652,0.5378666283627812
0.9804587255103026,2.524299280007977,1161.1719204496612,5.923435744354368,0.6364230129666535
2.5174688849331166,3.726861899847376,121.96275897399214,2.4863487944953744,0.2546988299857769
1.112370676874424,3.308899897858083,518.8191541033557,1.9184328284752847,0.752610093440672
0.6992903130422488,2.7553810817218443,3817.336491553573,22.63248918459258,0.2865129768514899
1.6615785099853442,3.560990228873548,1364.8455351813323,1.2451853225939973,1.2721174825140522
0.8986218760762987,2.446180122996588,2053.8598613022336,3.6911218293879684,1.7454573642175253
2.339830636688836,4.068513194951604,325.3198654790004,3.9497247933312054,0.20919506161947618
1.2982506388353334,2.5280508729973725,497.041563739517,1.8675767416935072,1.3225397874303213
1.7333371735128416,2.9910868287772305,850.7684401340694,6.422824071477934,0.25376085600895015
0.609378519540666,3.2193439985145935,1660.319670499611,20.580339410779278,1.051370661668503
1.0768500871540572,2.523321417744698,1121.1620051161672,2.405650453217498,0.9671345440060406
0.9180343510594258,3.1756560442786363,691.7718743574662,2.9967292306897835,1.3803454789545535
2.3136070430563014,2.635357432471426,316.22410309510866,7.1230649643630635,0.2788885931908158
2.161991042388244,2.6296743561068863,177.1316722490135,3.2122493815671462,0.8814812177575517
2.2617579924094153,4.0613079244118175,139.33492798406752,1.7531515323909461,0.22131806540301252
2.7590934005041046,4.0613079244118175,154.53614791738505,1.2430610466070924,0.34714893514389333
0.7191561717601065,1.6764287472832768,942.1337727819539,5.141909470273304,0.9947373662837894
1.5757793812968544,3.5315373733426396,315.45948027567914,1.2393702125817037,0.9581914840419218
4.367081153445654,2.5107110567240722,168.28052085211928,0.506434688095636,1.9664614847302513
0.5588717309318798,3.4089453439809367,858.7977930225893,16.317656142276434,0.8248327651818462
1.004503994567198,1.6764287472832768,1307.5691757901502,56.38790412338733,0.12101167420165546
1.0940006557166222,3.0361550119595297,770.0437104397115,5.81897775553546,0.7306465411707809
1.47041288698783,2.7360823198465414,970.8802618461154,3.6785756104681124,1.0561259139366472
1.946022301495001,3.0361550119595297,378.6898790227942,5.917166730135775,1.160732129698591
0.4938191555788616,3.8437841192786926,786.4939055118743,3.782955394592733,0.8966535709632232
2.604857055737866,1.3471729739879765,495.59325789289574,8.05689610943962,0.36562163032527034
2.617644096087089,2.327575621237266,329.01302222495667,1.542277253495902,1.2092315594274943
1.7970637858025817,3.1172837675779563,268.27695842120164,3.224234976975718,0.5065829251870858
0.5988398299773436,3.648257995879244,383.7353096886973,204.38526099945048,0.042487483282554445
1.139521833136647,4.4185937434244495,88.43017153419635,1.3840051198126395,0.3515345018317305
3.5091507940089066,1.0075408022241652,273.4013205088991,1.4890139028323244,0.6158126927839587
2.5631246218153305,2.5390020196040033,571.5952784428325,1.5632734549112755,0.4114412324162732
1.5790927223829447,2.9069670004751016,145.85475832067974,3.6625142169926623,0.5926688371055662
1.0055937829684893,2.689322910867587,426.39447542693955,7.3907777798446395,0.5040531169503609
2.440396862278027,1.5257168695243064,1013.4195001751787,1.3478973124270408,0.48858991118717393
2.7752333042684265,1.9828518293697195,634.7640743676775,49.91912600211815,0.09558049673067977
1.4674713637655703,3.308899897858083,824.4652394794107,5.977207853935124,0.24163395052371534
1.9186478372582165,2.104024297687075,667.6083638827831,17.969526661276493,0.5130736890315545
2.3796540739901695,2.8133407048724717,458.7913038235449,2.485513619519394,0.6258026767957204
3.2698379516484506,0.9058054886517384,453.79920667812746,0.9508108298734688,1.3555380370146322
1.1035247543325046,4.1052543589735135,463.3322857421316,1.1006982904188627,1.372517736871124
3.0525846676186923,0.830542113964738,230.51209794373148,4.479529222429034,0.08865676690602793
1.6050447904308536,1.9828518293697195,537.9766991247944,2.5589420838714196,1.3069235439780624
1.0647915407755368,2.0031863900257605,628.6670290432249,2.390829779305172,1.4391648418023222
0.893471103352123,4.318044456520049,1641.0954334645226,1.7487547086310018,1.8349961343096082
1.2906633263971283,3.8620787576058944,584.3846555531406,1.4971069932001182,1.0358096715013048
0.9240976397588048,2.6506795130703704,1638.5857500451696,172.34068678459153,0.04129558594825928
0.7220832744364944,4.6448446741711455,259.2893832145175,2.8069713504113984,0.23410514904525045
1.7063939308969847,2.5390020196040033,355.59240585139185,1.9462613352559137,0.8115644816806439
3.4441348303361163,4.520558120158394,143.30942421564964,6.2925153961881986,0.02959966659306847
1.5924920228645627,3.6639869875624473,79.71579148375781,6.073645073406993,0.12317313522701649
2.1646530674123157,4.484899354028476,356.49004006908234,17.07340661089713,0.07402452620299797
2.6351018017121213,3.105649519692593,548.112883186878,3.2065434395196304,0.21088381164794454
0.9596020781430616,5.2120419759374785,227.4740291466243,4.461615530655132,0.13612026780420006
2.0848245334476427,1.7535066819294167,513.2524582026866,1.9638474257918823,1.0049529933826928
0.9359364806373933,3.7379661096968086,212.99955925805713,16.925184431760815,0.09888144404800384
1.4736627815817487,3.3999177756232197,438.912330982286,1.6156629014208954,0.6785274517455706
1.5465132766125516,4.15962500180273,553.1529708027374,0.9335288749317766,1.488747074135892
2.2987506379543525,3.8246500590328725,242.81006972122083,17.627116286858154,0.04971871048891234
2.197385294416096,3.096376160840323,788.0996400391338,2.304908370063342,0.5240867546648327
4.2067806580145035,4.041637233490435,91.18922735532128,1.1926164935150014,0.33351277419319236
1.6144341828510678,4.006041216348894,195.09990639914744,0.6440259747901551,1.4465423007477822
1.018374687134286,1.5431303448318727,671.1755328207407,6.1103864667079435,1.0082412699251355
1.2244923694394374,3.88733113281425,60.46664294025368,0.7990168367135964,0.8778527952249149
1.5044865092132746,4.62070198976685,499.86011667442796,1.2342906898538766,0.7633409865183044
2.5088122447145538,1.8002928056202838,701.4122120819849,6.5618414735610395,0.2290260333280486
1.2444182899148144,3.8559192228102783,273.0124971741755,1.5938742916666517,0.9294264912108817
1.9378276229037947,2.880246457303554,1006.9706539448588,2.803614925768296,0.5249785528421165
0.6196163470034861,3.4089453439809367,700.0675909484754,5.439661070493785,0.7935175861017362
0.556427129045959,4.278447331307328,2002.318041287695,3.265681499990847,1.3672963165630505
2.076364877293286,3.6361752974861417,359.728747366037,6.652735820203245,0.22129227944222293
0.6141745729572659,5.1185293097247495,285.10434910430484,0.9652523852196213,1.6017587781927112
1.7098206767906259,1.8574004942539781,308.3719937307865,1.3597009869893624,1.962684840932536
2.130044561564944,4.076631101825898,263.6390292281916,8.889454035153545,0.3987139508409944
3.2355702141239133,2.017213149041173,389.1133011500649,0.8933077563640657,1.8542314442094634
3.060889592318734,3.209513095623602,60.492244303229775,0.7323434944504256,0.5572282607525235
0.9861513693500017,2.792217832421018,170.6912352398529,3.4440892059567187,1.8389843299576634
2.340388990736082,1.5594014901664985,296.30455122230615,0.779161059926127,1.970778006076149
0.7126399735544919,5.6933083181213995,210.54569984754224,2.0683195639572376,0.780435724304438
0.6932899132095356,1.8813377475861952,1193.8768243079558,24.29064166500959,0.35784025890096083
1.1414751824215097,3.7132655630820333,298.5111686528197,263.8556080955143,0.0300190651008168
1.3207015615169446,3.33740830339003,232.73484563619493,4.0555458741453805,0.31248769152620903
1.1845975573960623,4.657725816814737,1028.9421058133478,6.557859233014868,1.605961656442011
0.8726050185762491,0.341821880884328,935.4790627435849,2.8863586421639047,0.24642403603951754
0.639675937261809,0.9058054886517384,2011.8527968579253,1.1608220716997737,1.61461251271913
1.9772793703824991,2.206526490635459,1127.866168092685,1.5300390139582476,1.0027622638715072
1.2096536342020556,2.320474722464591,503.64994191111805,20.56027052954852,0.2682339019067169
1.2190267321377775,0.341821880884328,499.2876352841649,101.85853441079418,0.013808780762838828
2.0674346023651826,4.671961696870373,96.84480157456433,5.950594154137473,0.35769027922197444
2.328317318454163,3.349264722528072,218.71004805163673,1.3587717768764984,1.5373409380923713
1.3895279005774692,3.5617337247357495,183.47501256515102,1.8246764406972589,0.9323904099814242
1.1802959519651544,2.1825433294919203,502.8511963348152,24.969115287611476,0.10554996412491588
3.9562872221951864,3.72795857610792,264.9988864068625,2.561349169658951,0.23441469780146673
2.0993425968348656,1.427535177395502,524.4856886437133,1.1469796576333886,0.5524432261800182
1.2305007294363275,3.88196135729802,262.51054003557454,5.2142101517591435,0.12286790616653577
1.7614075489834127,2.017213149041173,377.5444412562453,5.6189217921188925,0.444858363676036
3.003734221121478,0.872080726944355,1480.69158508233,15.322408058756439,0.2898914181588149
0.6336401685329194,3.343034909906937,612.9023478852317,261.9573513812837,1.8023214497905578
2.653655855240058,4.6541224244022,325.8666085658189,8.558029024922877,0.03085758996214252
1.6431814866652612,2.955478788416712,274.5185573260918,7.25739446442084,0.356055274649416
1.1952814118998916,1.2374220890499967,453.37845742798004,13.000518815836344,0.9405971287285053
0.779192902665256,3.9238944607010637,285.5816057999797,5.162560272940035,0.45313458475617285
1.4078370706359786,1.3471729739879765,283.0108279913245,1.9976479554249904,1.0987897169454868
0.794306501014121,4.457702323237286,483.19726692531026,0.9055199628311668,1.2180228347702065
1.834601181863622,2.4708080135042447,542.6370904562048,16.575807902139896,0.22015441904841
1.379272412048393,2.017213149041173,675.865927804666,1.9116272420224047,0.9632563896839947
1.654062214128441,1.1548937841047735,272.4638958666284,12.338203540295487,0.24436033223926243
0.7078200057490251,3.8559192228102783,257.71465976422945,1.325151023862657,1.408194820134458
1.3863744732030652,1.3262498212118656,1641.6153247413977,25.082584383469882,0.04352108124675422
1.6720806672205049,3.287517088029101,418.7374455831945,2.3781672856409237,1.500133218151199
2.9674087122126407,3.632765467907363,96.36894186915787,1.6401998904720494,0.7122523189125737
1.1898892944331347,2.104024297687075,507.1134341741893,1.9446039175914036,1.9325491679001785
0.9896298919248485,2.0295828985730444,2157.772778624693,3.5473543620138104,1.7814789969210834
2.4959547549020664,2.9435534929906533,112.3081397010394,1.7617092188974668,0.806959345644625
2.1893078079910353,2.7360823198465414,203.82794258956395,3.579787831094306,0.24069655331942477
2.758301801314324,2.6296743561068863,347.76691767891674,8.985745807359152,0.0978223969567026
1.7206780807742907,3.3999177756232197,1582.9947021979374,4.9821674836640994,1.520672594478763
0.9655923077825395,3.1172837675779563,620.2949906469705,3.657139295873477,0.7757898703064595
3.1913432127383583,3.116471357285,192.8378153726242,1.7323531726222459,0.26430871404283085
1.8719172892758005,2.690146501302594,311.6988675650853,2.9725861815215384,1.166354389509058
0.5291071716674889,6.009908995894642,178.3081680197741,1.7283791456460096,0.8511939486713249
2.248446154914962,5.128197996222119,96.5970979541451,1.7513768159887757,0.1819600320250622
1.0712770732694779,3.5300862117236895,1263.447892447698,2.892744714964955,1.3348278224993098
2.4029110388248225,2.1671120431616058,250.05365801159223,2.8511365518982794,1.6700274609642378
1.4612025046358,1.941848696201477,478.76484370792764,269.2980763550788,0.08258878825733741
0.7783507626936146,2.4149849975013034,1230.6521563381891,3.667968989671238,1.479216970833076
1.2783222077960632,3.7299547897207277,897.2971677592565,6.6264507658835825,0.30224855782175636
1.2795322248521215,3.88733113281425,487.2129077111304,0.9657467480286498,1.41607489889894
1.2515033056752332,2.259065627579605,631.9768914565077,1.9725253545351928,1.7849783399886976
1.6781030022524819,4.331562809361011,136.4322613506867,1.262620778150534,0.30214063706903305
1.4217133056042743,1.1547729374718383,574.0284069518738,1.4539565154867786,0.5600213044333876
1.869045664867845,0.9039733502838871,526.541407131392,1.4417469376630403,0.7843769039766049
0.5864862908338679,3.6819190739456182,1368.8770526703092,8.043434911064224,1.2023208316739298
2.380166937409054,2.014167343456428,929.3824339443919,20.872480777241325,0.22426067027858376
1.0051973032916672,3.7825131766240654,364.99501942833626,1.794368612301517,0.7758898638340724
1.461320518087736,1.6608900169924787,2337.2541540150505,21.351676528571026,0.09712553155316167
0.4639982998720309,5.536543587589107,342.88436375458645,1.3139489734788414,0.7337849861342937
0.47454710424853563,1.041140621630309,2032.4602483124038,6.621989833908263,1.125183535006033
0.6870765477676211,2.513560041706367,3418.9125747771363,9.282681674237397,1.6278748184340717
1.2149449244812502,2.5107110567240722,2336.308278986209,2.446088339049089,0.6809629720929234
1.8288947276194767,4.0241541427964655,153.91616548612328,19.89670583938946,0.2153646007692889
1.429619787984128,2.7388898451702777,772.6497523806592,3.0432810021593744,1.7352597310884965
1.1104540842430328,2.0253332942080906,295.3039575047602,2.0778713207680304,1.9908062819539398
1.6662651828382584,0.872080726944355,1027.446953661319,1.3777267611998665,1.0691665521361382
3.4816876855631325,2.160586502142125,576.4132645388227,2.1883076491238116,0.6078613119189917
1.3768765814330948,4.46904148561445,140.0630933323366,0.656308790593928,1.8392020997886687
1.9103900574557966,2.4149849975013034,1064.0197737575515,1.2919203741305396,1.9257643211148778
2.053853974994551,2.792217832421018,735.695729644372,3.427964657426378,0.23784771287386838
2.2433834226496123,1.9060713660869382,659.1902611254617,1.8816634726732357,0.5638736011886413
2.5005716236326245,2.523321417744698,685.8169981629992,2.2738231091734686,0.5335700659546101
1.0145360036716395,2.880246457303554,655.3878025704886,2.514645380008146,1.5839779078520473
1.2505993746370483,1.704217685252418,1056.2223226927388,5.302881857052566,1.2578912635560429
1.369076653271594,3.8427145572888635,389.77449113447494,29.19706055758321,0.02311969075107208
1.7666006909614915,1.5557612804874101,618.1560286134916,14.882828012450439,1.1834403763685437
1.3393194817918603,4.121308552625506,204.68031159322962,0.7316352251428168,1.6297755039236046
1.1612785084134796,1.5557612804874101,1058.8857947576828,0.892992485468513,1.4856188491464835
3.0640987375492,4.092987018267339,150.69676867255805,1.1108225801357796,0.40697439620328657
0.6498044951700535,4.308078600415515,1087.5294880636834,8.603116650335203,0.47207106441095625
1.33671217556482,5.354722272945782,61.449359343932436,0.7938216216250091,0.6476240180219235
1.4952270491829331,5.027229550668769,234.76173208775893,0.761041149123314,1.2766928952611418
1.6135878347394659,1.1976208588189203,259.43262699161164,16.58885245971982,0.23096180381854808
2.0774602064514314,3.6819190739456182,170.07619688224372,1.6911890142360568,0.390362763910319
1.4477467065963046,2.0295828985730444,1749.258168659657,2.1527480155843044,0.58407103719144
1.7503713290351355,1.3345871516403345,602.7222247806104,0.645825504719462,1.873484846785053
1.3378157749651738,3.116471357285,323.1704463521253,0.833065870099147,1.8865795977171114
1.969220447942634,3.3180494683740633,331.3778498483862,2.542221802533185,0.9854365925177038
2.1864031320823596,1.1976208588189203,883.7639721921711,4.4963929762936266,0.167242704112391
0.1456148678980531,5.425004681190443,320.338025093414,18.753144740118817,0.6534316683120388
1.5900780346685406,1.2861401909027317,587.8468137776127,4.712752113617449,0.3713295389878496
1.0258434060733732,3.4089453439809367,1075.7352119717466,2.8757525003200612,1.1771216256798023
1.5533588740110726,3.640542120116592,151.8957399558952,3.644510389366308,0.3754924118649348
0.5244829422627908,4.4953232557176275,430.78785269340005,1.4598928506201423,1.3987649243501317
1.3351070710712412,0.7269722220984138,1003.0076828262431,9.230479109934286,0.9921213673766325
2.9726667791093138,2.249097272041872,456.2918191093979,0.7238706941281916,1.6693417896438043
2.7976975702630305,4.739719043087209,185.67829484706925,3.3670080037362022,0.4822906131447455
1.8251421122219265,2.331296863229901,1114.3999900093108,3.624109474131085,0.46188295363677856
0.9356177995175767,3.4868479773328676,1234.8081411880182,1.4015676737322436,1.8954328911831766
1.6560364105772645,1.8851966784517769,497.0261990045346,12.022801089286443,0.15578447196573417
1.7572444462564927,3.308899897858083,606.1056680753072,1.4255681244685476,1.5304844499537624
2.5759651906534358,2.2587383455984384,96.82175228461092,10.407201111741383,0.2610022354038
2.8252660006890884,3.537790564511897,101.52804000344612,0.9837288882761271,1.2188059214346547
4.819641729383861,3.389578641202553,190.25071554345044,1.9280884711125772,0.3016921771124797
1.0339323027479654,1.1249716731979864,1268.1929770776085,8.578475932722649,0.6449858539659935
2.587649202525541,2.339235223134949,564.3493987383381,7.257555818899538,0.43411913987072637
1.956295071407518,3.8620787576058944,1342.8248208417606,2.86089397138941,0.9219942787516188
1.0571243477319348,0.9791527989158537,1065.2329234607184,0.9161535783893676,1.246149781499324
2.019913257091634,3.911515510644855,101.60970526833057,12.154874355671934,0.09307505602798431
2.7577447214312607,2.5358448910080305,358.2836831675496,4.310649535885687,1.1770228309294473
0.47567115255269643,5.007012688292983,478.36077962497785,3.78469186674683,0.5035523929211159
0.6763668083532992,3.8465226066384606,972.9408409998671,5.053827305742605,0.8577278905222084
0.9022376320718235,3.8559192228102783,206.5600212472244,151.40978044421465,0.32967949886674053
3.2825600858987602,2.584922910968343,367.2947641895015,1.3356812993042786,0.6464825870083162
3.447177757089591,2.951710974485281,109.43134728657171,2.5538103308316686,0.20668992942625697
0.4657151652032838,5.703043435581414,453.5758285057827,1.4452958796954605,0.7015461278502306
0.8545210315715077,4.720084073924672,197.86092197713552,3.8276017699338065,0.5070870301344974
1.3577325474897366,3.743428491188389,259.8372757628831,9.585340511787827,0.1823425211125123
